,Id,Review,Components,Delivery and Customer Support,Design and Aesthetics,Dimensions,Features,Functionality,Installation,Material,Price,Quality,Usability,Polarity,Words_in_Numbers
3026,3026,"It is a bit tricky to install. I will recommend to use clamps to hold the screen on it place, if you can,  place it on a table, otherwise the floor is ok, since it needs a lot of pressure to be inserted and when cutting the excess of the screen,  do it from the inside out, to avoid cutting the screen.",0,0,0,0,0,0,1,0,0,0,0,0,"[3996, 3981, 3, 722, 8076, 7944, 3706, 8703, 6078, 7944, 8330, 1293, 7944, 3600, 7801, 6606, 5118, 3996, 3723, 8870, 5530, 3996, 5118, 3, 5199, 7801, 2964, 3981, 6916, 3996, 4914, 3, 4414, 5083, 5737, 7944, 605, 3864, 278, 8655, 1844, 7801, 2632, 5083, 7801, 2245, 3996, 3097, 7801, 3868, 7944, 496, 1844, 7801]"
3027,3027,It's a very good clam easy to use. Holds the material firmly & with 100 lbs. holding strength just what I need,0,0,0,0,0,0,0,0,0,0,1,1,"[3, 8432, 3265, 1288, 2407, 7944, 3604, 7801, 4565, 2884, 8739, 3603, 7439, 4081, 8646, 3706, 4906]"
3028,3028,"Wish I wouldn't have been out of town to unbox sooner to return. Complete waste of money. They ""deflate"" when you sit on them. If I could give them zero stars I would.",0,0,0,0,0,0,0,0,1,1,0,0,"[8736, 3706, 3488, 639, 5204, 5083, 8017, 7944, 8183, 7119, 7944, 1481, 8556, 5083, 7831, 8655, 8870, 6927, 5118, 3723, 3706, 1677, 3225, 7809, 8888, 7327, 3706]"
3029,3029,"The camera is small, easy to setup, and records in solid 1080p in both light and dark settings. Adjustability wants makes it perfect to mount in any location. Only minor drawback that I hope can be fixed is there is not full duplex, meaning conversations are held walkie talkie style and the speaker isn't as loud as I'd like it to be. Aside from that, it's a perfect little cam.",0,0,0,0,0,0,1,0,0,0,0,1,"[7801, 1046, 3981, 2407, 7944, 278, 6092, 3773, 7095, 3773, 814, 4292, 278, 1870, 113, 8526, 4495, 3996, 5414, 7944, 4811, 3773, 313, 5130, 4692, 2312, 7796, 3706, 3634, 1059, 605, 2902, 3981, 7819, 3981, 4994, 3113, 4585, 1619, 376, 3530, 8510, 7683, 7490, 278, 7801, 7158, 409, 4417, 409, 4303, 3996, 7944, 411, 3097, 3, 5414, 4349]"
3030,3030,"So let me get this straight, Ring: I wanted a self-monitored home security system. I paid money for your home security system, which works fine. I decided to add some cameras. The cameras are decent quality, and battery life seems good to me. I add solar panels and those work great, too. Now you tell me I'm in a trial phase and once it's over (because I don't want you monitoring any of my own system) you won't allow me to save videos, and it won't take video of motion events when they happen? Why? I have paid the money for the product which now won't work as intended so you can pry more money from me? No thanks. I understand paying so someone keeps a watchful eye on my system and it's activity, ready to call for assistance if needbe - that I understand, but disabling a simple feature because you want me to pay for your subscription? Ridiculous. My return period is still open and I can ship these back. Take note folks - just because you bought it doesn't mean you get to fully use it. There are other independent systems out there that cost nothing to use and have comparable quality. And the rumors about the cameras not working well after the trial period, continuing without a subscription: absolutely true. Now overnight, mine suddenly have trouble connecting to live view and of course, I've always missed whatever the action is. Despicable.",0,0,0,0,0,1,0,0,0,0,0,0,"[7062, 4271, 4583, 3207, 7856, 3706, 8523, 3, 3611, 6664, 3706, 5271, 4768, 3024, 8874, 3611, 6664, 8663, 8790, 3706, 1914, 7944, 89, 7105, 7801, 1047, 376, 1909, 278, 598, 4287, 6678, 3265, 7944, 3706, 89, 7087, 5293, 278, 7860, 8776, 5015, 8870, 7739, 4583, 3773, 3, 8071, 5457, 278, 5121, 5227, 3706, 8522, 8870, 4777, 313, 5083, 4851, 5248, 8870, 221, 4583, 7944, 6554, 278, 3996, 7674, 8446, 5083, 4805, 2593, 8655, 7831, 3706, 3488, 5271, 7801, 4768, 3024, 7801, 5790, 8663, 5015, 8776, 409, 3918, 7062, 8870, 1059, 5854, 4788, 4768, 3097, 4972, 3706, 8207, 5369, 7062, 7108, 4090, 3, 8563, 2708, 5118, 4851, 7648, 278, 6025, 7944, 1036, 3024, 427, 3723, 4907, 7796, 3706, 994, 2155, 3, 6907, 2789, 626, 8870, 8522, 4583, 7944, 5368, 3024, 8874, 4851, 6357, 5431, 3981, 7380, 5134, 278, 3706, 1059, 6821, 7828, 7674, 4997, 3008, 4081, 626, 8870, 827, 3996, 4584, 8870, 3207, 7944, 3116, 8330, 7819, 376, 5197, 3810, 7650, 5204, 7819, 7796, 1665, 5001, 7944, 8330, 278, 3488, 1452, 278, 7801, 6495, 8, 7801, 1047, 4994, 8783, 8628, 159, 7801, 8071, 1597, 8741, 3, 15, 5015, 4680, 7529, 3488, 8093, 1544, 7944, 4350, 8451, 278, 5083, 245, 4720, 8647, 7801, 67]"
3031,3031,Great value for money. Perfect for a small bathroom.,0,0,0,0,0,0,0,0,1,0,0,1,"[3315, 8376, 3024, 5414, 3024, 3, 7017]"
3032,3032,The picture itself is pretty clear but the single battery only lasts about a week and half for me before I need to charge it. It doesn't always pick up movement and will sometimes start recording and alert me after someone has walked on my porch and is walking away.,1,0,0,0,0,0,0,0,0,0,0,0,"[7801, 5487, 4005, 3981, 5743, 1321, 994, 7801, 6918, 598, 5130, 4198, 8, 3, 8609, 278, 3416, 3024, 4583, 643, 3706, 4906, 7944, 1200, 3996, 245, 5475, 8290, 4820, 278, 8703, 7111, 7328, 6090, 278, 202, 4583, 159, 7108, 3478, 8507, 5118, 4851, 5652, 278, 3981, 8511]"
3033,3033,Very easy to install. Don't have to go into the hot attic amid blown-in insulation! Works perfectly.,0,0,0,0,0,1,1,0,0,0,0,1,"[8432, 2407, 7944, 3488, 7944, 3249, 3946, 7801, 3655, 468, 259, 8790]"
3034,3034,It is a fine toilet - great for tight spaces.Dual flush is a good attribute.,0,0,1,0,0,0,0,0,0,0,0,1,"[3996, 3981, 3, 2860, 7957, 3315, 3024, 7901, 2988, 3981, 3, 3265]"
3035,3035,Clear picture quality and easy to set up,0,0,0,0,0,0,1,0,0,1,0,1,"[1321, 5487, 5930, 278, 2407, 7944, 6744, 8290]"
3036,3036,Easy to adjust and install. Seems to be a well made product.,0,0,0,0,0,0,1,0,0,1,1,1,"[2407, 7944, 112, 278, 6678, 7944, 605, 3, 8628, 4465]"
3037,3037,"Works okay on smaller pipe. Watch the return clip, it likes to pop loose and will not ratchet properly. Other than that it's a decent buy.",1,0,0,0,0,1,0,0,0,0,0,0,"[8790, 5107, 5118, 7018, 8561, 7801, 6357, 3996, 4306, 7944, 5645, 4399, 278, 8703, 4994, 5998, 5197, 7786, 7796, 3, 1909]"
3038,3038,"I had been considering installing a sprinkler system and the expense was much greater than I had thought. In comes the Expert Gardener Impact Sprinkler and With very little interaction I watered my entire yard with having to only move it twice. Its sturdy construction along with the ease of getting it setup proved to be a Winning Combination. If you've got a yard or even a ""Home"" garden this is a perfect fit for your needw.",0,0,0,0,0,0,1,0,0,1,0,1,"[3706, 3409, 639, 1562, 3886, 3, 7250, 7648, 278, 7801, 2673, 8541, 4833, 3316, 7786, 3706, 3409, 3773, 1427, 7801, 2680, 3167, 3744, 7250, 278, 8739, 8432, 4349, 3924, 3706, 8567, 4851, 2538, 8850, 8739, 3491, 7944, 5130, 4818, 3996, 4003, 7489, 1572, 232, 8739, 7801, 2399, 5083, 3210, 3996, 6750, 5845, 7944, 605, 3, 8721, 3723, 3274, 3, 8850, 5167, 2588, 3, 3164, 7856, 3981, 3, 5414, 2894, 3024, 8874]"
3039,3039,"Im really enjoying this product, great quality.  Iv used other brands and Dewalt seems to work the best for me and my projects.",0,0,0,0,0,0,0,0,0,1,0,1,"[3732, 6032, 2521, 7856, 3315, 4010, 8334, 5197, 870, 278, 2099, 6678, 7944, 8776, 7801, 682, 3024, 4583, 278, 4851]"
3040,3040,I got these to keep an eye on my 3 stepdaughters. They can be quite the handful so I am very happy with these cameras. So easy to set up and would highly recommend.,0,0,0,0,0,0,1,0,0,1,0,1,"[3706, 3274, 7828, 7944, 4087, 271, 2708, 5118, 4851, 7831, 1059, 605, 5955, 7801, 3434, 7062, 3706, 246, 8432, 3461, 8739, 7828, 7062, 2407, 7944, 6744, 8290, 278, 8813, 3567]"
3041,3041,Easy to use. Nice cut on peg and small diameter pvc pipe,0,0,0,0,0,1,0,0,0,0,1,1,"[2407, 7944, 4954, 1836, 5118, 5390, 278, 7017, 2113, 5913, 5510]"
3042,3042,excellent product for the money,0,0,0,0,0,0,0,0,1,0,0,1,"[2623, 5790, 3024, 7801, 4768]"
3043,3043,Love the firmness and density of these cushions,0,0,0,1,0,0,0,0,0,0,0,1,"[4422, 7801, 2885, 278, 2002, 5083, 7828, 1822]"
3044,3044,"Nice quality , thicker gauge material , durable",0,0,0,1,0,0,0,0,0,1,0,1,"[4954, 5930, 7836, 3179, 4565, 2374]"
3045,3045,We like this toilet so far. The instructions were pretty bad using only pictures.  But otherwise we like the look and performance.,0,0,1,0,0,1,1,0,0,0,0,1,"[8587, 4303, 7856, 7957, 7062, 7801, 3900, 8639, 5743, 537, 8351, 5130, 994, 5199, 8587, 4303, 7801, 4392, 278]"
3046,3046,"Love the camera, it was easy to set up and the wide view of the camera is amazing. Love it and would highly recommend this product to people",0,0,0,0,0,0,1,0,0,1,0,1,"[4422, 7801, 3996, 8541, 2407, 7944, 6744, 8290, 278, 7801, 8685, 8451, 5083, 7801, 1046, 3981, 4422, 3996, 278, 8813, 3567, 6078, 7856, 5790, 7944, 5409]"
3047,3047,I have an off brand nail gun I bought off of Amazon and these nails worked great. Used one box for a recent fencing project and not a single jam. Highly recommend!,0,0,0,0,0,1,0,0,0,1,0,1,"[3706, 3488, 271, 5085, 868, 4859, 3388, 3706, 827, 5085, 5083, 252, 278, 7828, 4867, 8780, 8334, 5122, 844, 3024, 3, 6061, 2818, 5805, 278, 4994, 3, 6918, 3567]"
3048,3048,"These manufactured in a 3 foot length are perfect for building cabinets. I have only 2, but will probably order 2 more.",0,0,0,1,0,0,0,0,0,0,0,1,"[7828, 4526, 3773, 3, 3018, 4262, 376, 5414, 3024, 947, 3706, 3488, 5130, 994, 8703, 5776, 5173]"
3049,3049,Color was not what I expected.  Color more like denim.  But matched  perfectly with the rug I chose I purchased two so that I could put on love seat frame and the size was perfect There are loops on bot pieces just need to find something  to use to fasten both to the loveseat,0,0,0,1,0,0,0,0,0,0,0,1,"[1411, 8541, 4994, 8646, 3706, 1411, 4788, 4303, 994, 4561, 5417, 8739, 7801, 6488, 3706, 1259, 3706, 5893, 8151, 7062, 7796, 3706, 1677, 5907, 5118, 4422, 6646, 3067, 278, 7801, 6938, 8541, 5414, 7819, 376, 4398, 5118, 813, 5492, 4081, 4906, 7944, 2856, 7109, 7944, 8330, 7944, 2772, 814, 7944, 7801, 4426]"
3050,3050,The shoulder inside the nozzel WILL NOT seal with the hose. I tried to double the gasket and still did not seal up. Save a couple of bucks and buy the 4.00 one. Bigger shoulder and sealed with one gasket at hand tight.,0,0,0,0,0,0,0,0,0,1,0,0,"[7801, 6854, 3868, 7801, 5020, 8703, 4994, 6629, 8739, 7801, 3706, 8077, 7944, 2280, 7801, 3174, 278, 7380, 2115, 4994, 6629, 6554, 3, 1688, 5083, 930, 278, 1005, 7801, 698, 6854, 278, 6631, 8739, 5122, 3174, 448, 3429]"
3051,3051,"Excellent clamp, strong, holds tight. Tightens easily, looks and feels high quality.",0,0,1,0,0,1,0,0,0,1,0,1,"[2623, 3604, 7905, 4395, 278, 2805, 3562]"
3052,3052,This sprinkler worked fine for about one week and then I noticed it stopping in one direction and no longer oscillating.  Since this product is primarily plastic I was wondering if leaving it out in the sun each day was causing the plastic to melt a bit.  Now after each use I move the sprinkler to the shade and so far that seems to have helped.,0,0,0,0,0,1,0,0,0,1,0,0,"[7856, 7250, 8780, 2860, 3024, 8, 5122, 8609, 278, 7816, 3706, 5005, 3996, 7399, 3773, 5122, 2145, 278, 4972, 4387, 6916, 7856, 5790, 3981, 5762, 5553, 3706, 8541, 8761, 3723, 4249, 3996, 5204, 3773, 7801, 7556, 2391, 1885, 8541, 1141, 7801, 5553, 7944, 4613, 3, 5015, 159, 2391, 8330, 3706, 4818, 7801, 7250, 7944, 7801, 6761, 278, 7062, 2762, 7796, 6678, 7944, 3488]"
3053,3053,There is limited capabilities to control details around notification given either sound or motion. The software also doesn't seem to understand the definition of away and one of the biggest issues I can is the inability to control times when notifications should be allowed.,0,0,0,0,0,1,0,0,0,0,0,0,"[7819, 3981, 4321, 1080, 7944, 1609, 2073, 393, 5007, 3226, 2442, 7127, 5167, 7801, 7084, 236, 6675, 7944, 8207, 7801, 1958, 5083, 504, 278, 5122, 5083, 7801, 699, 3993, 3706, 1059, 3981, 7801, 3774, 7944, 1609, 7924, 8655, 5008, 6853, 605]"
3054,3054,"User Friendly, Easy set up, Great quality pictures.",0,0,0,0,0,0,1,0,0,1,1,1,"[8343, 2407, 6744, 3315, 5930]"
3055,3055,Cushion insert low quality,0,0,0,0,0,0,0,0,0,1,0,0,"[1820, 3863, 4429, 5930]"
3056,3056,Works as advertised and expected. Great watering solution for longer and/or narrower properties. Fully adjustable width of spray and length of coverage. Recommend.,0,0,0,0,1,0,0,0,0,1,0,1,"[8790, 409, 135, 278, 3315, 8569, 7100, 3024, 4387, 4877, 3116, 114, 8689, 5083, 7231, 278, 4262, 5083]"
3057,3057,"Great cameras recommended by a friend, Easy installation too'",0,0,0,0,0,0,1,0,0,1,0,1,"[3315, 1047, 6081, 1013, 3, 2407, 3879]"
3058,3058,Great quality and price! Love the thickness of the cushion!,0,0,0,1,0,0,0,0,1,1,0,1,"[3315, 5930, 278, 4422, 7801, 7838, 5083, 7801]"
3059,3059,These nails worked perfectly with the Bostich F21PL Framing Nailer and the correct nose piece when I was installing joist hangers and other structural metal connectors. A huge time saver over hand nailing. I can't say how well they would work with other nailers.,0,0,0,0,0,1,0,0,0,0,0,1,"[7828, 4867, 8780, 5417, 8739, 7801, 810, 3069, 4862, 278, 7801, 1654, 4993, 5491, 8655, 3706, 8541, 3886, 4062, 3450, 278, 5197, 7466, 4640, 3, 3681, 7918, 6556, 5227, 3429, 3706, 6565, 3670, 8628, 7831, 8813, 8776, 8739, 5197]"
3060,3060,Wonderful quality...way better than some of the top brand cameras. Love these..,0,0,0,0,0,0,0,0,0,1,0,1,"[8759, 684, 7786, 7105, 5083, 7801, 7983, 868, 4422]"
3061,3061,Used for a photo backdrop. Works great to hold it in place.,0,0,0,0,0,1,0,0,0,0,0,1,"[8334, 3024, 3, 5466, 8790, 3315, 7944, 3600, 3996, 3773]"
3062,3062,Easy to install in just minutes.  Strong and sturdy for a typical ceiling fan installation.,0,0,0,0,0,0,1,0,0,1,0,1,"[2407, 7944, 3878, 3773, 4081, 7459, 278, 7489, 3024, 3, 8157, 1152, 2757]"
3063,3063,"Pros:Easy to hang and hook up. Wifi is only 2.5ghz however plenty fast for what is needed. Cam has a super wide angle. Have it on driveway and it sees left to right down the block, across the street and further. Viewing videos is fast and easy and love the new snapshot feature within the app and the camera.Cons:Sometimes not able to connect to camera and it will spin and spin. This is solved by simply connecting to another network such as cellular or just getting out of the app and go back in, which is relatively quick.Notes: I connected mine to the app as I have a doorbell camera and not extra charges from Ring as peeps are mentioning. Not sure how many cams you can add however I have the doorbell Ring and a front garage ring with no extra charges from the Ring company.Have fun!",0,0,0,0,0,1,1,0,0,0,1,1,"[7944, 3448, 278, 3629, 8694, 3981, 5130, 3671, 5576, 2771, 3024, 8646, 3981, 1043, 3478, 3, 7567, 8685, 3488, 3996, 5118, 2341, 278, 3996, 6682, 4254, 7944, 6397, 2288, 7801, 64, 7801, 7438, 278, 8453, 8447, 3981, 2771, 278, 2407, 278, 4422, 7801, 4943, 7048, 2789, 8740, 7801, 330, 278, 7801, 4994, 6, 7944, 1542, 7944, 1046, 278, 3996, 8703, 7191, 278, 7856, 3981, 7103, 1013, 6915, 1544, 7944, 297, 4936, 7520, 409, 1159, 5167, 4081, 3210, 5204, 5083, 7801, 330, 278, 3249, 520, 8663, 3981, 6165, 3706, 1543, 4680, 7944, 7801, 330, 409, 3706, 3488, 3, 2270, 1046, 278, 4994, 2703, 1203, 3097, 6401, 409, 5389, 376, 4994, 7589, 3670, 4532, 1058, 8870, 1059, 89, 3671, 3706, 3488, 7801, 2270, 6401, 278, 3, 3098, 3159, 6401, 8739, 4972, 2703, 1203, 3097, 7801, 6401]"
3064,3064,One of the best nozzles I have ever purchased. Worked so good ordered a second one for the back yard.,0,0,0,0,0,1,0,0,0,0,0,1,"[5122, 5083, 7801, 682, 5023, 3706, 3488, 2595, 8780, 7062, 3265, 5174, 3, 6651, 5122, 3024, 7801, 520]"
3065,3065,"Compact size, great for what I need",0,0,0,1,0,0,0,0,0,0,0,1,"[1447, 3315, 3024, 8646, 3706, 4906]"
3066,3066,"I actually had a few different sizes of these Jorgensen clamps before I picked up this set, I just wanted to get a few more. They're easy to use and dependable, great grip, even a nice weight to them. My wife even likes using them when she needs to use a clamp occasionally. If you need a quick ""starter"" type of set, this is the one I recommend to friends.",0,0,0,1,0,1,0,0,0,1,1,1,"[3706, 80, 3409, 3, 2819, 2126, 6940, 5083, 7828, 4067, 1293, 643, 3706, 5476, 8290, 7856, 3706, 4081, 8523, 7944, 3207, 3, 2819, 2407, 7944, 8330, 278, 3315, 2588, 3, 4954, 8618, 7944, 4851, 8693, 2588, 4306, 8351, 7809, 8655, 6791, 4914, 7944, 8330, 3, 1289, 3723, 8870, 4906, 3, 5941, 8154, 5083, 7856, 3981, 7801, 5122, 3706, 6078, 7944]"
3067,3067,Very happy with the product. I highly recommend it.,0,0,0,0,0,0,0,0,0,1,0,1,"[8432, 3461, 8739, 7801, 3706, 3567, 6078]"
3068,3068,"Saved a ton of money over the big box store and this wrench works great for the work I'm doing at my home to secure PEX plumbing fittings. I do most all my own home repairs but this is the first time I've done PEX, since the last two homes I owned didn't have any PEX. I'm really liking this system as it's faster and much easier than soldering cooper pipe.",0,0,0,0,0,1,0,0,1,0,1,1,"[6555, 3, 7970, 5083, 4768, 5227, 7801, 696, 844, 7402, 278, 7856, 8824, 8790, 3315, 3024, 7801, 8776, 2258, 448, 4851, 3611, 7944, 6659, 5454, 5594, 3706, 2245, 4801, 213, 4851, 5248, 3611, 6234, 994, 7856, 3981, 7801, 2888, 7918, 2265, 6916, 7801, 4193, 8151, 3619, 3706, 5249, 3488, 313, 6032, 4318, 7856, 7648, 409, 2776, 278, 4833, 2401, 7786, 7090, 1636]"
3069,3069,Quality beefy tool. Instructions to calibrate and tool included. Made in USA too. Worth it.,0,0,0,0,0,0,0,0,0,1,0,1,"[5930, 638, 3900, 7944, 1030, 278, 7978, 4465, 3773, 8323, 8807]"
3070,3070,For the life of me I can't get this cutter to cut a true circle.... it forever spirals and I have to go back and even out the cut.,0,0,0,0,0,1,0,0,0,0,0,0,"[3024, 7801, 4287, 5083, 4583, 3706, 3207, 7856, 1842, 7944, 1836, 3, 8102, 3996, 3035, 7199, 278, 3706, 3488, 7944, 3249, 520, 278, 2588, 5204, 7801]"
3071,3071,Easy clamp. Would recommend for smaller items,0,0,0,0,0,0,0,0,0,1,0,1,"[2407, 8813, 6078, 3024, 7018, 4000]"
3072,3072,"Great little sprinkler. Good coverage. Very lightweight and easy to move, yet well-built.",0,0,0,1,0,1,0,0,0,1,1,1,"[3315, 4349, 3265, 8432, 4299, 278, 2407, 7944, 8864]"
3073,3073,"Great product, very light, it made our life easier and our grass looks better than ever.",0,0,0,1,0,0,0,0,0,0,0,1,"[3315, 8432, 3996, 4465, 5201, 4287, 2401, 278, 5201, 3302, 4395, 684, 7786]"
3074,3074,Installed 2 Kohler toilets.  The pickup process was easy and the toilets were in perfect condition.,0,1,0,0,0,0,0,0,0,0,0,1,"[3882, 4153, 7801, 5482, 5784, 8541, 2407, 278, 7801, 7958, 8639, 3773, 5414]"
